Frequency (Hz),Strain Energy (J)
203.13211059570312,164.5753631591797
205.4673309326172,164.59445190429688
207.82937622070312,164.61398315429688
210.2185821533203,164.6339874267578
212.63525390625,164.65444946289062
215.0797119140625,164.67538452148438
217.55227661132812,164.6968231201172
220.05325317382812,164.71875
222.58297729492188,164.74119567871094
225.1417999267578,164.76416015625
227.7300262451172,164.78765869140625
230.34800720214844,164.8117218017578
232.99609375,164.83633422851562
235.67462158203125,164.8615264892578
238.38394165039062,164.88731384277344
241.12440490722656,164.91371154785156
243.8963623046875,164.94070434570312
246.7001953125,164.96835327148438
249.53627014160156,164.99664306640625
252.40493774414062,165.0255889892578
255.30657958984375,165.0552215576172
258.2415771484375,165.08554077148438
261.2103271484375,165.1165771484375
264.21319580078125,165.14834594726562
267.2506103515625,165.18084716796875
270.3229064941406,165.21412658691406
273.4305419921875,165.24818420410156
276.57391357421875,165.2830352783203
279.7533874511719,165.31871032714844
282.9694519042969,165.355224609375
286.22247314453125,165.39260864257812
289.51287841796875,165.4308624267578
292.84112548828125,165.4700164794922
296.2076110839844,165.51010131835938
299.6128234863281,165.55113220214844
303.05718994140625,165.59312438964844
306.5411376953125,165.6361083984375
310.06512451171875,165.6800994873047
313.629638671875,165.7251434326172
317.235107421875,165.771240234375
320.8820495605469,165.8184356689453
324.5709228515625,165.8667449951172
328.30218505859375,165.9162139892578
332.07635498046875,165.96682739257812
335.8938903808594,166.01866149902344
339.7553405761719,166.07171630859375
343.6611633300781,166.1260223388672
347.61187744140625,166.18162536621094
351.6080322265625,166.23855590820312
355.6501159667969,166.2968292236328
359.7386779785156,166.3564910888672
363.8742370605469,166.41757202148438
368.0573425292969,166.4801025390625
372.28851318359375,166.5441436767578
376.568359375,166.6096954345703
380.8973693847656,166.6768035888672
385.27618408203125,166.7455291748047
389.705322265625,166.81590270996094
394.18536376953125,166.887939453125
398.7169189453125,166.9617156982422
403.3005676269531,167.03726196289062
407.9369201660156,167.11460876464844
412.6265563964844,167.19381713867188
417.3701171875,167.27491760253906
422.168212890625,167.3579864501953
427.0214538574219,167.4430389404297
431.9305114746094,167.53013610839844
436.8959655761719,167.61935424804688
441.91851806640625,167.71070861816406
446.9988098144531,167.80426025390625
452.13751220703125,167.90008544921875
457.3352966308594,167.99822998046875
462.59283447265625,168.0987548828125
467.9107971191406,168.20172119140625
473.2898864746094,168.3071746826172
478.7308349609375,168.41519165039062
484.2343444824219,168.52584838867188
489.80108642578125,168.63919067382812
495.4318542480469,168.7552947998047
501.1273193359375,168.87423706054688
506.8883056640625,168.99609375
512.7154541015625,169.1209259033203
518.6096801757812,169.2488250732422
524.5715942382812,169.37986755371094
530.60205078125,169.5141143798828
536.701904296875,169.6516876220703
542.871826171875,169.79263305664062
549.1126708984375,169.9370574951172
555.4252319335938,170.08506774902344
561.8104248046875,170.23672485351562
568.2689819335938,170.3921661376953
574.8018188476562,170.55145263671875
581.4097290039062,170.71470642089844
588.0936279296875,170.88201904296875
594.8543701171875,171.0535125732422
601.6928100585938,171.22930908203125
608.60986328125,171.4095001220703
615.6064453125,171.59420776367188
622.6834716796875,171.7835693359375
629.8418579101562,171.97769165039062
637.08251953125,172.17672729492188
644.4064331054688,172.38079833984375
651.8145141601562,172.59002685546875
659.3077392578125,172.80458068847656
666.8871459960938,173.02459716796875
674.5537109375,173.25022888183594
682.308349609375,173.48162841796875
690.1522216796875,173.7189483642578
698.086181640625,173.96238708496094
706.1113891601562,174.2120819091797
714.2288208007812,174.4682159423828
722.4396362304688,174.73098754882812
730.7448120117188,175.00057983398438
739.1454467773438,175.2771759033203
747.6426391601562,175.5609893798828
756.237548828125,175.85223388671875
764.9312744140625,176.15110778808594
773.7249145507812,176.45785522460938
782.6196899414062,176.77268981933594
791.6166381835938,177.09585571289062
800.7171020507812,177.4276123046875
809.922119140625,177.7681884765625
819.2329711914062,178.1178741455078
828.65087890625,178.4769287109375
838.1770629882812,178.84564208984375
847.812744140625,179.22430419921875
857.5592041015625,179.61322021484375
867.417724609375,180.01271057128906
877.3895874023438,180.423095703125
887.4760131835938,180.8447265625
897.678466796875,181.2779541015625
907.9981689453125,181.72312927246094
918.4365234375,182.18063354492188
928.994873046875,182.65087890625
939.6746215820312,183.13426208496094
950.4771118164062,183.63121032714844
961.40380859375,184.1421661376953
972.4561157226562,184.66758728027344
983.6354370117188,185.2079620361328
994.9432983398438,185.76376342773438
1006.3811645507812,186.33554077148438
1017.9505615234375,186.92381286621094
1029.6529541015625,187.52915954589844
1041.4898681640625,188.1521453857422
1053.4627685546875,188.79339599609375
1065.5733642578125,189.45355224609375
1077.8232421875,190.1332550048828
1090.2138671875,190.8332061767578
1102.7469482421875,191.5541534423828
1115.4241943359375,192.2968292236328
1128.2470703125,193.06202697753906
1141.2174072265625,193.85057067871094
1154.3369140625,194.66334533691406
1167.6070556640625,195.50123596191406
1181.0299072265625,196.3651885986328
1194.6070556640625,197.25621032714844
1208.3402099609375,198.17532348632812
1222.2313232421875,199.12364196777344
1236.2821044921875,200.102294921875
1250.494384765625,201.11248779296875
1264.8701171875,202.1554718017578
1279.4110107421875,203.23260498046875
1294.119140625,204.34524536132812
1308.996337890625,205.49488830566406
1324.0445556640625,206.6830596923828
1339.265869140625,207.91140747070312
1354.6619873046875,209.181640625
1370.2352294921875,210.49557495117188
1385.9874267578125,211.8551025390625
1401.9207763671875,213.26226806640625
1418.0372314453125,214.7191925048828
1434.3389892578125,216.2281494140625
1450.828125,217.79151916503906
1467.5068359375,219.4118194580078
1484.3773193359375,221.09178161621094
1501.4417724609375,222.83421325683594
1518.702392578125,224.6421661376953
1536.161376953125,226.5188446044922
1553.821044921875,228.46768188476562
1571.683837890625,230.49232482910156
1589.7518310546875,232.59666442871094
1608.0277099609375,234.7848358154297
1626.5135498046875,237.06126403808594
1645.2119140625,239.43069458007812
1664.1253662109375,241.89820861816406
1683.256103515625,244.4691925048828
1702.6068115234375,247.1494903564453
1722.1800537109375,249.94534301757812
1741.9781494140625,252.86346435546875
1762.0040283203125,255.91110229492188
1782.260009765625,259.09600830078125
1802.7489013671875,262.4266357421875
1823.4732666015625,265.9119873046875
1844.4359130859375,269.56195068359375
1865.6395263671875,273.3871765136719
1887.0869140625,277.3991394042969
1908.7808837890625,281.6104431152344
1930.7242431640625,286.03472900390625
1952.9197998046875,290.6868896484375
1975.37060546875,295.58319091796875
1998.0794677734375,300.7414245605469
2021.0494384765625,306.1810607910156
2044.283447265625,311.9235534667969
2067.784423828125,317.9924621582031
2091.5556640625,324.41375732421875
2115.600341796875,331.21612548828125
2139.921142578125,338.43145751953125
2164.521728515625,346.094970703125
2189.405029296875,354.24603271484375
2214.574462890625,362.928466796875
2240.033203125,372.1913757324219
2265.78466796875,382.0898132324219
2291.832275390625,392.685791015625
2318.17919921875,404.0492248535156
2344.828857421875,416.2594299316406
2371.78515625,429.40655517578125
2399.051025390625,443.5933837890625
2426.630615234375,458.9377136230469
2454.527099609375,475.57501220703125
2482.744384765625,493.6618347167969
2511.2861328125,513.3797607421875
2540.15576171875,534.9407348632812
2569.357421875,558.5932006835938
2598.894775390625,584.6301879882812
2628.771728515625,613.3992309570312
2658.991943359375,645.3154907226562
2689.559814453125,680.8780517578125
2720.47900390625,720.6918334960938
2751.753662109375,765.49560546875
2783.3876953125,816.2000122070312
2815.3857421875,873.9383544921875
2847.751220703125,940.1358642578125
2880.489013671875,1016.6065063476562
2913.603271484375,1105.6883544921875
2947.097900390625,1210.4384765625
2980.977783203125,1334.9188232421875
3015.2470703125,1484.6240234375
3049.910400390625,1667.1395263671875
3084.97216796875,1893.1834716796875
3120.43701171875,2178.3115234375
3156.3095703125,2545.818603515625
3192.594482421875,3031.90234375
3229.296630859375,3695.365478515625
3266.420654296875,4637.076171875
3303.971435546875,6042.29296875
3341.953857421875,8282.748046875
3380.373046875,12199.072265625
3419.233642578125,20048.21484375
3458.541259765625,39777.375
3498.30078125,118167.6640625
3538.51708984375,1779781.625
3579.196044921875,468190.90625
3620.34228515625,72277.9921875
3661.9619140625,27607.728515625
3704.059814453125,14345.380859375
3746.6416015625,8734.4296875
3789.713134765625,5867.14892578125
3833.279541015625,4219.24462890625
3877.346923828125,3194.056884765625
3921.9208984375,2519.895263671875
3967.00732421875,2059.12451171875
4012.612060546875,1736.3726806640625
4058.7412109375,1507.9754638671875
4105.400390625,1347.722412109375
4152.59619140625,1239.757080078125
4200.33447265625,1174.9310302734375
4248.62158203125,1149.0194091796875
4297.4638671875,1162.1361083984375
4346.8671875,1219.2138671875
4396.8388671875,1331.8924560546875
4447.384765625,1522.9666748046875
4498.51220703125,1836.4876708984375
4550.22705078125,2362.285400390625
4602.53662109375,3303.314453125
4655.447265625,5197.9423828125
4708.96630859375,9895.1455078125
4763.1005859375,27693.49609375
4817.85693359375,309904.5625
4873.2431640625,155619.09375
4929.26611328125,20755.283203125
4985.93310546875,7713.90771484375
5043.2509765625,3986.63134765625
5101.228515625,2433.444580078125
5159.8720703125,1643.7470703125
5219.18994140625,1189.154052734375
5279.18994140625,904.2138671875
5339.87939453125,714.1986694335938
5401.2666015625,581.3983154296875
5463.35986328125,485.1351623535156
5526.16650390625,413.3148193359375
5589.6953125,358.4886169433594
5653.95458984375,315.8726501464844
5718.95263671875,282.2869567871094
5784.697265625,255.55780029296875
5851.1982421875,234.16629028320312
5918.4638671875,217.0343780517578
5986.50244140625,203.39125061035156
6055.3232421875,192.68836975097656
6124.935546875,184.5457763671875
6195.34765625,178.719482421875
6266.5693359375,175.08473205566406
6338.60986328125,173.63328552246094
6411.478515625,174.4853057861328
6485.18505859375,177.92074584960938
6559.73876953125,184.44024658203125
6635.1494140625,194.876953125
6711.42724609375,210.6028594970703
6788.58154296875,233.9250946044922
6866.623046875,268.8940734863281
6945.56201171875,323.0904541015625
7025.408203125,412.02117919921875
7106.17236328125,571.6044921875
7187.86474609375,901.6815185546875
7270.49658203125,1775.0615234375
7354.078125,5693.08984375
7438.62060546875,228528.515625
7524.13525390625,11319.2685546875
7610.63232421875,2317.20751953125
7698.12451171875,1005.2056274414062
7786.6220703125,588.1417846679688
7876.13720703125,408.3902282714844
7966.68115234375,318.2445373535156
8058.26611328125,269.9818115234375
8150.90380859375,244.71022033691406
8244.6064453125,234.08956909179688
8339.38671875,234.43804931640625
8435.2568359375,244.6016082763672
8532.228515625,265.2681579589844
8630.314453125,299.0820007324219
8729.529296875,351.5812072753906
8829.8837890625,433.6268005371094
8931.3916015625,567.4854736328125
9034.0673828125,803.7537231445312
9137.9228515625,1277.9326171875
9242.97265625,2463.432373046875
9349.2294921875,7097.2587890625
9456.7080078125,95921.421875
9565.4228515625,31191.8828125
9675.38671875,4659.875
9786.615234375,1807.8857421875
9899.1220703125,978.476318359375
10012.9228515625,638.65869140625
10128.03125,478.3250427246094
10244.462890625,405.98675537109375
10362.2333984375,394.86053466796875
10481.357421875,455.53094482421875
10601.8515625,669.3748779296875
10723.73046875,1481.811279296875
10847.009765625,9893.982421875
10971.70703125,18564.087890625
11097.837890625,1665.1177978515625
11225.4189453125,617.2656860351562
11354.466796875,344.4291076660156
11484.9970703125,237.08863830566406
11617.029296875,193.0146026611328
11750.578125,817.9730224609375
11885.6630859375,160.20762634277344
12022.30078125,133.7715301513672
12160.5087890625,131.35684204101562
12300.306640625,138.708740234375
12441.7109375,157.46144104003906
12584.740234375,195.6068115234375
12729.4150390625,276.15093994140625
12875.751953125,479.87322998046875
13023.771484375,1266.7305908203125
13173.4931640625,15082.8212890625
13324.935546875,5978.484375
13478.119140625,919.3770751953125
13633.0634765625,423.90185546875
13789.7890625,344.5993957519531
13948.3173828125,635.4515380859375
14108.6669921875,150397.984375
14270.8603515625,705.0988159179688
14434.91796875,273.7511901855469
14600.8623046875,287.58758544921875
14768.712890625,1648.76123046875
14938.494140625,1009.2584228515625
15110.2275390625,308.1211242675781
15283.9345703125,739.439697265625
15459.638671875,6981.80078125
15637.36328125,316.5408020019531
15817.1298828125,148.501220703125
15998.9638671875,111.78026580810547
16182.8876953125,101.18736267089844
16368.9267578125,100.9907455444336
16557.103515625,108.06389617919922
16747.443359375,123.6280288696289
16939.97265625,153.57656860351562
17134.71484375,215.6119842529297
17331.6953125,374.9312438964844
17530.94140625,1050.46435546875
17732.4765625,17484.568359375
17936.330078125,3211.21923828125
18142.525390625,592.6649169921875
18351.091796875,293.20947265625
18562.056640625,1753.6854248046875
18775.4453125,1061.0377197265625
18991.287109375,269.31280517578125
19209.611328125,314.3500061035156
19430.4453125,645.7444458007812
19653.818359375,173.94544982910156
19879.7578125,158.42333984375
20108.296875,165.6040802001953
20339.4609375,181.64170837402344
20573.283203125,205.4156951904297
20809.794921875,238.73789978027344
21049.0234375,286.2151794433594
21291.00390625,361.5021057128906
21535.765625,1115.600341796875
21783.33984375,637.5125732421875
22033.76171875,978.0639038085938
22287.0625,5365.15234375
22543.2734375,2655.32080078125
22802.431640625,3834.789794921875
23064.568359375,11976.3662109375
23329.71875,366156.46875
23597.916015625,28385.416015625
23869.19921875,5295.04931640625
24143.599609375,2131.991455078125
24421.154296875,1141.7581787109375
24701.900390625,726.8150634765625
24985.873046875,681.3989868164062
25273.109375,820.83154296875
25563.650390625,300.1551513671875
25857.529296875,233.5134735107422
26154.787109375,275.3910217285156
26455.462890625,6744.34375
26759.595703125,178.38047790527344
27067.224609375,112.80801391601562
27378.388671875,90.82927703857422
27693.130859375,78.72076416015625
28011.4921875,71.80401611328125
28333.51171875,70.10213470458984
28659.234375,80.34662628173828
28988.69921875,193.66448974609375
29321.955078125,677.73388671875
29659.0390625,118.36246490478516
30000.0,413.1422424316406
