Frequency (Hz),Strain Energy (J)
4708.96630859375,21.537498474121094
4763.1005859375,22.185338973999023
4817.85693359375,22.886186599731445
4873.2431640625,23.64628028869629
4929.26611328125,24.472837448120117
4985.93310546875,25.37424087524414
5043.2509765625,26.360280990600586
5101.228515625,27.44244956970215
5159.8720703125,28.63431167602539
5219.18994140625,29.951990127563477
5279.18994140625,31.41475486755371
5339.87939453125,33.04582214355469
5401.2666015625,34.87336730957031
5463.35986328125,36.931861877441406
5526.16650390625,39.263877868652344
5589.6953125,41.92251968383789
5653.95458984375,44.97472381591797
5718.95263671875,48.505882263183594
5784.697265625,52.62639236450195
5851.1982421875,57.481056213378906
5918.4638671875,63.26294708251953
5986.50244140625,70.23428344726562
6055.3232421875,78.75872039794922
6124.935546875,89.35277557373047
6195.34765625,102.77068328857422
6266.5693359375,120.14996337890625
6338.60986328125,143.27334594726562
6411.478515625,175.06695556640625
6485.18505859375,220.6149444580078
6559.73876953125,289.4094543457031
6635.1494140625,400.91497802734375
6711.42724609375,600.5006713867188
6788.58154296875,1015.6470336914062
6866.623046875,2131.591796875
6945.56201171875,7353.64697265625
7025.408203125,510643.0625
7106.17236328125,12066.09375
7187.86474609375,2546.5478515625
7270.49658203125,1061.2694091796875
7354.078125,575.403564453125
7438.62060546875,359.78033447265625
7524.13525390625,246.41754150390625
7610.63232421875,180.0522918701172
7698.12451171875,138.25714111328125
7786.6220703125,110.56494903564453
7876.13720703125,91.58171081542969
7966.68115234375,78.32205963134766
8058.26611328125,69.052490234375
8150.90380859375,62.7459716796875
8244.6064453125,58.81245803833008
8339.38671875,56.969417572021484
8435.2568359375,57.19789505004883
8532.228515625,59.772544860839844
8630.314453125,65.39289093017578
8729.529296875,75.5134048461914
8829.8837890625,93.15933227539062
8931.3916015625,125.15135192871094
9034.0673828125,189.30789184570312
9137.9228515625,344.99298095703125
9242.97265625,902.067626953125
9349.2294921875,7536.2197265625
9456.7080078125,8245.12890625
9565.4228515625,872.8703002929688
9675.38671875,312.4475402832031
9786.615234375,160.9026336669922
9899.1220703125,99.32986450195312
10012.9228515625,68.47859191894531
10128.03125,50.893531799316406
10244.462890625,39.9569091796875
10362.2333984375,32.7171516418457
10481.357421875,27.69838523864746
10601.8515625,24.097082138061523
10723.73046875,21.446048736572266
10847.009765625,19.45917510986328
10971.70703125,17.953832626342773
11097.837890625,16.80959701538086
11225.4189453125,15.945104598999023
11354.466796875,15.30455493927002
11484.9970703125,14.849569320678711
11617.029296875,14.554190635681152
11750.578125,14.40182113647461
11885.6630859375,14.38341999053955
12022.30078125,14.496626853942871
12160.5087890625,14.745625495910645
12300.306640625,15.141776084899902
12441.7109375,15.70512866973877
12584.740234375,16.467201232910156
12729.4150390625,17.4757080078125
12875.751953125,18.80254364013672
13023.771484375,20.557586669921875
13173.4931640625,22.913400650024414
13324.935546875,26.15180206298828
13478.119140625,30.757349014282227
13633.0634765625,37.62079620361328
13789.7890625,48.52992630004883
13948.3173828125,67.52790069580078
14108.6669921875,105.47175598144531
14270.8603515625,200.61044311523438
14434.91796875,578.3914794921875
14600.8623046875,8643.7568359375
14768.712890625,2245.247802734375
14938.494140625,357.0792236328125
15110.2275390625,143.81016540527344
15283.9345703125,80.91683959960938
15459.638671875,54.78678512573242
15637.36328125,41.94939422607422
15817.1298828125,35.14146423339844
15998.9638671875,31.558853149414062
16182.8876953125,29.978931427001953
16368.9267578125,29.86054229736328
16557.103515625,31.025833129882812
16747.443359375,33.56246566772461
16939.97265625,37.85299301147461
17134.71484375,44.753883361816406
17331.6953125,56.09371566772461
17530.94140625,76.09843444824219
17732.4765625,116.23351287841797
17936.330078125,217.3217315673828
18142.525390625,625.2863159179688
18351.091796875,10543.9296875
18562.056640625,2121.535888671875
18775.4453125,366.5895690917969
18991.287109375,160.48831176757812
19209.611328125,102.10457611083984
19430.4453125,81.94857025146484
19653.818359375,78.12466430664062
19879.7578125,85.90015411376953
20108.296875,108.13427734375
20339.4609375,158.97296142578125
20573.283203125,293.0845947265625
20809.794921875,850.023193359375
21049.0234375,16406.23046875
21291.00390625,2563.501220703125
21535.765625,477.4267883300781
21783.33984375,234.42198181152344
22033.76171875,197.7718505859375
22287.0625,310.0003967285156
